id,query,response,responded_at,user_id
750,hou to get certificate for completed workshop,"great to know that you are interested in attending workshops at yugam! 🎉
     to get a certificate for completing a workshop, you can simply attend the workshop and participate in all the sessions. after the workshop, you will receive an email with a link to download your certificate. 📧
     don't miss out on this amazing opportunity to learn and grow! 📚
     wishing you a fantastic experience at yugam! 😊


please let me know if you have any other questions or if there's anything else i can help you with! 😊",2024-03-21 15:35:50.942 +0530,8284
752,gender pls,"i don't have access to personal information, but i can help you with any questions you may have about yugam! 🤖 are you interested in any particular event or workshop? 🤔",2024-03-21 15:44:17.518 +0530,1138
753,yeah,"and i highly recommend checking out "" #yug-e-59 lexical mania "" and "" #yug-e-33 tlc quiz "". they're both going to be super fun and engaging, and who knows, you might even win some prizes! 🎉 what do you say? want to give them a try? 🤔",2024-03-21 15:44:38.232 +0530,1138
754,i need brochure of yugam,"i'm happy to help you with the yugam brochure! however, i don't have access to the latest information or documents. could you please provide me with the latest details or registration link?",2024-03-21 15:45:10.307 +0530,11359
946,okiee,😊 hey dharaneesh! 👋 yugam is an amazing event with 156+ events and 63+ workshops! 🤩 i recommend checking out the top 4 events and workshops that align with your interests! 🤔 can i help you find them? 😊,2024-03-23 10:55:47.230 +0530,7003
755,hello,"hello aswath! 😊 yugam is a techno-cultural-sports fest that offers a diverse range of activities, including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. there are 156+ events and 63+ workshops in yugam. i recommend checking out the top 4 events and workshops that align with your interests! 😊",2024-03-21 15:45:17.976 +0530,1138
757,blaaaaa,and i highly recommend checking them out! 🤔 can i help you find the best ones for your interests? 🤝,2024-03-21 15:45:34.472 +0530,1138
759,how to download certificate,"great to know that you are interested in attending the workshop ""beyond the label"" at yugam! 🎉
     to download the certificate, please follow these steps:
    1. attend the workshop and complete all the sessions.
    2. collect your certificate from the designated area.
    3. download and save the certificate on your device for future reference.
     that's it! 😊


please let me know if you have any other questions or need further assistance.",2024-03-21 16:56:23.309 +0530,11240
760,what is the proshow today,"today's proshow is "" #yug-p-3 layaanubhava "" , a mesmerizing showcase presented by team anartana. immerse yourself in the rhythmic reverie and witness the seamless blend of dance forms with simran sivakumar and her team, anartana. explore the elegance of tradition and the innovation of contemporary expression in this captivating performance. don't miss it! 😊",2024-03-21 17:13:27.942 +0530,10400
761,when will i get my certificates,"i don't have access to your personal information or certificates. however, i can suggest that you reach out to the organizers of yugam for any queries or concerns regarding your certificates. they will be able to assist you better. 😊",2024-03-21 17:38:13.352 +0530,10318
763,what is my name?,hi pranava! my name is yugam! 😊,2024-03-21 18:03:40.923 +0530,11588
764,can i download participation certificate online after completion of competition,"yes, you can download the participation certificate online after the completion of the competition. please check the yugam website for the certificate download link.",2024-03-21 18:22:20.287 +0530,4267
765,i didn’t get my certificates,"i don't have access to your personal information or certificates. however, i can recommend some top-notch events and workshops in yugam that might interest you! 🎉 would you like me to suggest a few? 🤔",2024-03-21 18:26:39.455 +0530,9446
766,is it general events happens 22nd march,"i'm not sure about the general events happening on 22nd march, but i can suggest you check the yugam website or social media pages for the latest updates and information. yugam is a techno-cultural-sports fest that takes place from march 14th to 23rd, and it's going to be a great event with many exciting activities and workshops. you can check the schedule and register for the events that interest you the most.",2024-03-21 18:33:41.234 +0530,11594
767,where to download certificate,great to know that you are interested in attending the workshop! you can download the certificate from the yugam website after the workshop. please check the yugam website for more details.,2024-03-21 19:34:11.346 +0530,3631
768,i have attended today,"innovation, and creativity. there are plenty of exciting events and workshops happening during the festival, and i'm sure you'll find something that suits your interests. why don't you check out the schedule and see what catches your eye? who knows, you might discover a new passion or hobby! 😊",2024-03-21 19:34:38.216 +0530,3631
769,in which i can download certificate,and you can download certificates for the ones you attend! 🎉 which ones are you interested in? 🤔,2024-03-21 19:35:14.042 +0530,3631
770,i have still not received participation certificate,"i don't have access to your personal information or yugam's database, so i can't provide you with your participation certificate. however, i can suggest some ways to check if you have received it or not.

1. check your email: sometimes, yugam sends participation certificates via email. check your inbox and spam folder to see if you have received one.
2. log in to your yugam account: if you have created an account on yugam, you can log in and check your certificate status.
3. contact yugam support: if you are unable to find your certificate, you can reach out to yugam's support team for assistance.

remember, it's important to keep your personal information and login credentials safe and secure. if you have any concerns, feel free to ask! 😊",2024-03-21 19:45:44.229 +0530,4715
