id,query,response,responded_at,user_id,how,what,when,where,why,who,do
795,Any non technical event is fine for me,"Of course, there are plenty of non-technical events in Yugam that you might find interesting! 😊 For instance, you could check out the ""Cinebility Award"" event, where you can showcase your creativity in short films or cinema. Or, you could attend the ""Thrill Trek Xtreme"" event, where you can test your problem-solving skills in an exciting adventure. 🏞️ Whatever your interest, there's something for everyone in Yugam! 😊",2024-03-21 22:38:06.558 +0530,1065,0,0,0,0,0,0,0
796,Can my friend who is not a college student could attend workshop?,"Hi Shajana Mirsha I, 
     Thank you for reaching out! 
     Unfortunately, the workshop "" #YUG-W-40 MASTER YOUR FINANCES "" is only open to college students. 
     However, there are plenty of other exciting workshops and events happening at Yugam that may interest you! 
     Check out the full schedule and register now: <https://yugam.in/w/master-your-finances>
     Hope to see you there!",2024-03-21 22:59:41.333 +0530,10163,0,0,0,0,0,1,0
797,I'm not a college student I'm i really interested in yugam and the workshop event . Can I register for the workshop event ,"Hi Jaslin Gifta, 
     Thank you for showing interest in Yugam and its workshops! Unfortunately, Yugam is only open to college students. However, you can always stay updated on upcoming events and workshops by following our social media handles or visiting our website. Keep exploring and learning new things! 😊",2024-03-21 23:00:08.360 +0530,11698,0,0,0,0,0,0,0
798,My friend who discontinued college .. could attend any other events during morning ,"Hi Shajana Mirsha I, 
     I'm happy to help you! 
     Unfortunately, the events and workshops in Yugam are only available for currently enrolled students. 
     However, there are plenty of other activities and events happening in the college that your friend might be interested in. 
     Let me know if you want me to recommend any other events or workshops that might be suitable for your friend.",2024-03-21 23:00:40.298 +0530,10163,0,0,0,0,0,1,0
799,Can my friend enter the college ?,"Hi Shajana Mirsha I, 😊 glad to know you're interested in Yugam! Yes, your friend can definitely enter the college for the events and workshops. All participants, regardless of age, are welcome at the event, with free entry for children under 5. Please ensure they arrive at least 20 minutes early to collect their entry pass or ID card. 😊",2024-03-21 23:01:05.319 +0530,10163,0,0,0,0,0,0,0
800,I'm school student can i attend workshop event ,"Hi Jaslin! 😊 Yugam is a great platform for students like you to explore various interests and skills! While the workshops are designed for students and professionals, there's no age limit to attend. You can definitely attend the workshops and learn something new! 📚🎉 Just make sure to check the workshop details and requirements before registering. Have a great day! 😊",2024-03-21 23:01:08.756 +0530,11698,0,0,0,0,0,0,0
801,My friend doesn't have school or college identity card .. could she come to kct,"Hi Shajana Mirsha I, 😊 glad to know you're interested in Yugam! 🎉 While school/college ID cards are preferred for entry, it's not strictly necessary. 😊 If your friend doesn't have one, she can still attend Yugam! 🎉 Just make sure she has a valid photo ID (like Aadhaar, Passport, or Driving License) to enter the campus. 😊 Have a great time at Yugam! 🎉",2024-03-21 23:02:07.999 +0530,10163,0,0,0,0,0,0,1
802,Could she attend yugam for workshop ,"Yes, you can attend the workshop. There are many interesting workshops in Yugam, and you can choose the one that suits your interests and skills. The registration fee for the workshop is Rs.300, and it's a great opportunity to learn something new and enhance your skills. Please check the Yugam website for more details and to register for the workshop.",2024-03-21 23:02:54.700 +0530,10163,0,0,0,0,0,0,0
803,My friend who is not a college student is interested in workshop.. could she participate ,"Hi Shajana! 😊
     Yes, definitely! 🎉 The workshops are open to everyone, regardless of their educational background. Your friend can definitely participate and learn something new and exciting! 🤩
     Just make sure to register her on time, as seats are limited. 📝
     Good luck, and have a great day! 😊",2024-03-21 23:04:05.355 +0530,10163,0,0,0,0,0,1,0
804,Can my friend who is not a college student could attend workshop?she is not a college or school student,"Hi Shajana Mirsha I, 😊 glad to know you're interested in our upcoming techno-cultural fest, Yugam! 🎉 While our workshops are primarily designed for college students, we understand that everyone is curious about learning new things. 🤔 However, please note that only registered students can attend the workshops. 📝 If your friend is not a college student, she can still attend the fest and enjoy the various events we have lined up! 🎉 There are plenty of fun activities, including technical competitions, cultural showcases, and more! 🎨 So, feel free to invite your friend to join in on the fun! 🎉",2024-03-21 23:04:37.598 +0530,10163,0,0,0,0,0,1,0
805,I just completed my 13th yesterday I'm really interested in this event can i attend the workshop event ,"Hi Jaslin! 😊 Great to hear that you're interested in Yugam! 🎉 Unfortunately, the workshop event you mentioned is already happening, and it ended yesterday. 😔 But don't worry, there are plenty of other exciting events and workshops happening during Yugam! 🎉 Would you like me to recommend some top picks based on your interests? 🤔",2024-03-21 23:04:40.506 +0530,11698,0,0,0,0,0,0,0
806,My friend who is not a school or college student could participate in day events,"Hi Shajana Mirsha I, 😊 glad to know you're interested in Yugam! Yes, your friend can definitely participate in the day events! Yugam is open to everyone, regardless of their educational background. Just make sure they register in advance through the link provided, and they'll be good to go! 😊",2024-03-21 23:05:32.908 +0530,10163,0,0,0,0,0,1,0
807,Is there onspot registration available ,"Hi Shajana Mirsha I, 
     Yes, there is onspot registration available for Yugam. You can register yourself on the spot during the event days. Please visit the registration counter with your valid documents and complete the registration process.


Please let me know if you have any other questions or if there's anything else I can help you with.",2024-03-21 23:05:59.265 +0530,10163,0,0,0,0,0,0,0
808,I just completed my 12th and I'm really interested to attend the wide angle workshop can i attend the event ,"Hi Jaslin! 😊 Wow, congratulations on completing your 12th! 🎉 That's great to hear that you're interested in attending the ""Wide Angle"" workshop! 📸 Unfortunately, the workshop is only open to students who are pursuing higher education in the field of Fine Arts, Media, Performing Arts, or Liberal Arts. 🎓 However, there are plenty of other exciting events and workshops happening at Yugam that you might find interesting! 🤔 Would you like me to recommend some? 😊",2024-03-21 23:06:11.219 +0530,11698,0,0,0,0,0,0,0
809,My friend is not studying school or college .. could she do onspot registration ,"Hi Shajana Mirsha I! 😊
     Yes, your friend can definitely do onspot registration for Yugam events! 🎉
     Yugam is a great platform for students like her to showcase their talents, learn new skills, and network with like-minded individuals. 🤝
     Just make sure she checks the event details and entry fees before registering. 📝
     Have a great day! 😊",2024-03-21 23:06:41.008 +0530,10163,0,0,0,0,0,0,1
810,My friend is not a student.. could she still do onspot registration ,"Hi Shajana Mirsha I, 😊 glad to know you're interested in Yugam! Yes, your friend can definitely do onspot registration. Yugam is open to everyone, regardless of their student status. Just make sure she has all the necessary documents and information ready for the registration process. Good luck! 😊",2024-03-21 23:07:10.671 +0530,10163,0,0,0,0,0,0,1
811,I'm not a college student can i attend the event with my friend ,"Hi Jaslin! 😊 Yugam is open to all, regardless of age or college affiliation! You can definitely attend the event with your friend! 🎉 Just make sure to arrive at least 20 minutes early to collect your entry pass/ID card. 📝 Also, please avoid bringing valuables as organizers aren't responsible for loss or damage. 🚫 Have a great time! 😊",2024-03-21 23:12:31.594 +0530,11698,0,0,0,0,0,0,0
812,I just completed my 12th can i accompany my friend for the event ,"Hey Jaslin! 😊 You're just in time! 🕰️ Yugam is happening from 14th to 23rd of March, and there are some super cool events lined up! 🎉 You can definitely accompany your friend to any of the events! 👫 Just check out the events and workshops listed in the document, and pick the ones that interest you the most! 🤔 Don't forget to register in advance, as some events might get sold out! 🔥 Have fun! 😃",2024-03-21 23:14:22.713 +0530,11698,0,0,0,0,0,0,0
813,Should I need to pay for workshop event,"Hi Jaslin, 
     Yes, you need to pay for the workshop event. The registration fee for the workshop is Rs.300. However, the fee for the event varies depending on the category and sub-category. Please check the event details for more information.


Please let me know if you have any other questions.",2024-03-21 23:32:56.949 +0530,11698,0,0,0,0,0,0,0
814,Thank you ,😊 Hi Jaslin! 👋 I'm here to help you with any questions you may have about Yugam! 🤔 What can I assist you with today? 😊,2024-03-21 23:33:15.525 +0530,11698,0,0,0,0,0,0,0
815,I have got a mail that workshop regarding 3d printing is cancelled.Is that true,"Sorry to hear that, Yuvanesh. Unfortunately, the workshop on 3D printing has been cancelled. Please check the Yugam website or contact the organizers for more information. There are plenty of other exciting events and workshops happening at Yugam, and I'm sure you'll find something that interests you. Have a great day!",2024-03-22 00:00:28.230 +0530,2404,0,0,0,0,0,0,0
